jurisdiction,year,era,week,week_ending_date,average_wk_deaths,n,n_diff,pct_diff
Alabama,2020,TRUE,47,2020-11-21,1017.8,1275,257.20000000000005,20.172549019607846
Alabama,2020,TRUE,48,2020-11-28,1031,1326,295,22.2473604826546
Alabama,2020,TRUE,49,2020-12-05,1053.6,1355,301.4000000000001,22.24354243542436
Alabama,2020,TRUE,50,2020-12-12,1058.4,1598,539.5999999999999,33.76720901126408
Alabama,2020,TRUE,51,2020-12-19,1100.4,1584,483.5999999999999,30.530303030303024
Alabama,2020,TRUE,52,2020-12-26,1057.2,1626,568.8,34.981549815498155
Alabama,2020,TRUE,53,2021-01-02,NA,1804,NA,NA
Alaska,2015,FALSE,1,2015-01-10,85,75,-10,-13.333333333333334
Alaska,2015,FALSE,2,2015-01-17,86.6,80,-6.599999999999994,-8.249999999999993
Alaska,2015,FALSE,3,2015-01-24,89.2,84,-5.200000000000003,-6.190476190476194
Alaska,2015,FALSE,4,2015-01-31,85.8,84,-1.7999999999999972,-2.1428571428571392
Alaska,2015,FALSE,5,2015-02-07,86,85,-1,-1.1764705882352942
Alaska,2015,FALSE,6,2015-02-14,79.2,81,1.7999999999999972,2.2222222222222188
Alaska,2015,FALSE,7,2015-02-21,82.2,75,-7.200000000000003,-9.600000000000005
Alaska,2015,FALSE,8,2015-02-28,77.8,89,11.200000000000003,12.584269662921352
Alaska,2015,FALSE,9,2015-03-07,81.6,73,-8.599999999999994,-11.780821917808211
Alaska,2015,FALSE,10,2015-03-14,84.2,78,-6.200000000000003,-7.9487179487179525
Alaska,2015,FALSE,11,2015-03-21,79.8,65,-14.799999999999997,-22.769230769230763
Alaska,2015,FALSE,12,2015-03-28,80,81,1,1.2345679012345678
Alaska,2015,FALSE,13,2015-04-04,83.6,80,-3.5999999999999943,-4.499999999999993
Alaska,2015,FALSE,14,2015-04-11,81.6,71,-10.599999999999994,-14.929577464788723
Alaska,2015,FALSE,15,2015-04-18,85.2,80,-5.200000000000003,-6.500000000000003
Alaska,2015,FALSE,16,2015-04-25,77.4,69,-8.400000000000006,-12.17391304347827
Alaska,2015,FALSE,17,2015-05-02,79.6,81,1.4000000000000057,1.7283950617284023
Alaska,2015,FALSE,18,2015-05-09,82,72,-10,-13.88888888888889
Alaska,2015,FALSE,19,2015-05-16,88,122,34,27.86885245901639
Alaska,2015,FALSE,20,2015-05-23,81.8,80,-1.7999999999999972,-2.2499999999999964
Alaska,2015,FALSE,21,2015-05-30,74.2,80,5.799999999999997,7.2499999999999964
Alaska,2015,FALSE,22,2015-06-06,80,78,-2,-2.564102564102564
Alaska,2015,FALSE,23,2015-06-13,83.6,77,-6.599999999999994,-8.571428571428564
Alaska,2015,FALSE,24,2015-06-20,80.6,77,-3.5999999999999943,-4.675324675324668
Alaska,2015,FALSE,25,2015-06-27,83.4,93,9.599999999999994,10.322580645161285
Alaska,2015,FALSE,26,2015-07-04,78.8,76,-2.799999999999997,-3.684210526315786
Alaska,2015,FALSE,27,2015-07-11,82.6,80,-2.5999999999999943,-3.2499999999999933
Alaska,2015,FALSE,28,2015-07-18,87.8,84,-3.799999999999997,-4.52380952380952
Alaska,2015,FALSE,29,2015-07-25,81,98,17,17.346938775510203
Alaska,2015,FALSE,30,2015-08-01,73.4,68,-5.400000000000006,-7.9411764705882435
Alaska,2015,FALSE,31,2015-08-08,74.8,69,-5.799999999999997,-8.40579710144927
Alaska,2015,FALSE,32,2015-08-15,74.6,59,-15.599999999999994,-26.440677966101685
Alaska,2015,FALSE,33,2015-08-22,81.6,79,-2.5999999999999943,-3.291139240506322
Alaska,2015,FALSE,34,2015-08-29,83.8,98,14.200000000000003,14.48979591836735
Alaska,2015,FALSE,35,2015-09-05,80.8,83,2.200000000000003,2.6506024096385574
Alaska,2015,FALSE,36,2015-09-12,85.6,100,14.400000000000006,14.400000000000004
Alaska,2015,FALSE,37,2015-09-19,81.4,78,-3.4000000000000057,-4.358974358974367
Alaska,2015,FALSE,38,2015-09-26,80,72,-8,-11.11111111111111
Alaska,2015,FALSE,39,2015-10-03,86.4,74,-12.400000000000006,-16.756756756756765
Alaska,2015,FALSE,40,2015-10-10,88.6,91,2.4000000000000057,2.6373626373626435
Alaska,2015,FALSE,41,2015-10-17,87,93,6,6.451612903225806
Alaska,2015,FALSE,42,2015-10-24,86.4,75,-11.400000000000006,-15.200000000000008
Alaska,2015,FALSE,43,2015-10-31,81.6,67,-14.599999999999994,-21.791044776119396
Alaska,2015,FALSE,44,2015-11-07,74,78,4,5.128205128205128
Alaska,2015,FALSE,45,2015-11-14,86.2,70,-16.200000000000003,-23.142857142857146
Alaska,2015,FALSE,46,2015-11-21,83.2,83,-0.20000000000000284,-0.24096385542169016
Alaska,2015,FALSE,47,2015-11-28,84,84,0,0
Alaska,2015,FALSE,48,2015-12-05,90.2,77,-13.200000000000003,-17.142857142857146
Alaska,2015,FALSE,49,2015-12-12,84.8,75,-9.799999999999997,-13.066666666666663
Alaska,2015,FALSE,50,2015-12-19,91.2,72,-19.200000000000003,-26.66666666666667
Alaska,2015,FALSE,51,2015-12-26,89.4,80,-9.400000000000006,-11.750000000000007
Alaska,2015,FALSE,52,2016-01-02,86.8,97,10.200000000000003,10.515463917525777
Alaska,2016,FALSE,1,2016-01-09,85,81,-4,-4.938271604938271
Alaska,2016,FALSE,2,2016-01-16,86.6,79,-7.599999999999994,-9.620253164556955
Alaska,2016,FALSE,3,2016-01-23,89.2,81,-8.200000000000003,-10.12345679012346
Alaska,2016,FALSE,4,2016-01-30,85.8,98,12.200000000000003,12.448979591836737
Alaska,2016,FALSE,5,2016-02-06,86,77,-9,-11.688311688311687
Alaska,2016,FALSE,6,2016-02-13,79.2,91,11.799999999999997,12.967032967032962
Alaska,2016,FALSE,7,2016-02-20,82.2,74,-8.200000000000003,-11.081081081081084
Alaska,2016,FALSE,8,2016-02-27,77.8,57,-20.799999999999997,-36.49122807017544
Alaska,2016,FALSE,9,2016-03-05,81.6,85,3.4000000000000057,4.000000000000007
Alaska,2016,FALSE,10,2016-03-12,84.2,85,0.7999999999999972,0.941176470588232
Alaska,2016,FALSE,11,2016-03-19,79.8,82,2.200000000000003,2.682926829268296
Alaska,2016,FALSE,12,2016-03-26,80,80,0,0
Alaska,2016,FALSE,13,2016-04-02,83.6,81,-2.5999999999999943,-3.20987654320987
Alaska,2016,FALSE,14,2016-04-09,81.6,77,-4.599999999999994,-5.974025974025967
Alaska,2016,FALSE,15,2016-04-16,85.2,87,1.7999999999999972,2.0689655172413763
Alaska,2016,FALSE,16,2016-04-23,77.4,84,6.599999999999994,7.85714285714285
Alaska,2016,FALSE,17,2016-04-30,79.6,81,1.4000000000000057,1.7283950617284023
Alaska,2016,FALSE,18,2016-05-07,82,73,-9,-12.32876712328767
Alaska,2016,FALSE,19,2016-05-14,88,85,-3,-3.5294117647058822
Alaska,2016,FALSE,20,2016-05-21,81.8,102,20.200000000000003,19.80392156862745
Alaska,2016,FALSE,21,2016-05-28,74.2,61,-13.200000000000003,-21.639344262295086
Alaska,2016,FALSE,22,2016-06-04,80,105,25,23.809523809523807
Alaska,2016,FALSE,23,2016-06-11,83.6,86,2.4000000000000057,2.7906976744186114
Alaska,2016,FALSE,24,2016-06-18,80.6,82,1.4000000000000057,1.7073170731707388
Alaska,2016,FALSE,25,2016-06-25,83.4,70,-13.400000000000006,-19.14285714285715
Alaska,2016,FALSE,26,2016-07-02,78.8,87,8.200000000000003,9.425287356321842
Alaska,2016,FALSE,27,2016-07-09,82.6,85,2.4000000000000057,2.8235294117647127
Alaska,2016,FALSE,28,2016-07-16,87.8,93,5.200000000000003,5.591397849462369
Alaska,2016,FALSE,29,2016-07-23,81,81,0,0
Alaska,2016,FALSE,30,2016-07-30,73.4,88,14.599999999999994,16.590909090909083
Alaska,2016,FALSE,31,2016-08-06,74.8,89,14.200000000000003,15.955056179775283
Alaska,2016,FALSE,32,2016-08-13,74.6,78,3.4000000000000057,4.358974358974367
Alaska,2016,FALSE,33,2016-08-20,81.6,60,-21.599999999999994,-35.99999999999999
Alaska,2016,FALSE,34,2016-08-27,83.8,70,-13.799999999999997,-19.714285714285708
Alaska,2016,FALSE,35,2016-09-03,80.8,82,1.2000000000000028,1.4634146341463448
Alaska,2016,FALSE,36,2016-09-10,85.6,85,-0.5999999999999943,-0.7058823529411699
Alaska,2016,FALSE,37,2016-09-17,81.4,91,9.599999999999994,10.549450549450544
Alaska,2016,FALSE,38,2016-09-24,80,62,-18,-29.03225806451613
Alaska,2016,FALSE,39,2016-10-01,86.4,80,-6.400000000000006,-8.000000000000007
Alaska,2016,FALSE,40,2016-10-08,88.6,89,0.4000000000000057,0.4494382022471974
Alaska,2016,FALSE,41,2016-10-15,87,90,3,3.3333333333333335
Alaska,2016,FALSE,42,2016-10-22,86.4,99,12.599999999999994,12.72727272727272
Alaska,2016,FALSE,43,2016-10-29,81.6,84,2.4000000000000057,2.857142857142864
Alaska,2016,FALSE,44,2016-11-05,74,68,-6,-8.823529411764707
Alaska,2016,FALSE,45,2016-11-12,86.2,91,4.799999999999997,5.274725274725272
Alaska,2016,FALSE,46,2016-11-19,83.2,76,-7.200000000000003,-9.473684210526319
Alaska,2016,FALSE,47,2016-11-26,84,75,-9,-12
Alaska,2016,FALSE,48,2016-12-03,90.2,88,-2.200000000000003,-2.500000000000003
Alaska,2016,FALSE,49,2016-12-10,84.8,105,20.200000000000003,19.23809523809524
Alaska,2016,FALSE,50,2016-12-17,91.2,84,-7.200000000000003,-8.571428571428575
Alaska,2016,FALSE,51,2016-12-24,89.4,98,8.599999999999994,8.775510204081627
Alaska,2016,FALSE,52,2016-12-31,86.8,83,-3.799999999999997,-4.578313253012045
Alaska,2017,FALSE,1,2017-01-07,85,104,19,18.269230769230766
Alaska,2017,FALSE,2,2017-01-14,86.6,87,0.4000000000000057,0.4597701149425352
Alaska,2017,FALSE,3,2017-01-21,89.2,93,3.799999999999997,4.0860215053763405
Alaska,2017,FALSE,4,2017-01-28,85.8,80,-5.799999999999997,-7.2499999999999964
Alaska,2017,FALSE,5,2017-02-04,86,87,1,1.1494252873563218
Alaska,2017,FALSE,6,2017-02-11,79.2,63,-16.200000000000003,-25.71428571428572
Alaska,2017,FALSE,7,2017-02-18,82.2,80,-2.200000000000003,-2.7500000000000036
Alaska,2017,FALSE,8,2017-02-25,77.8,73,-4.799999999999997,-6.575342465753422
Alaska,2017,FALSE,9,2017-03-04,81.6,66,-15.599999999999994,-23.636363636363626
Alaska,2017,FALSE,10,2017-03-11,84.2,74,-10.200000000000003,-13.783783783783788
Alaska,2017,FALSE,11,2017-03-18,79.8,84,4.200000000000003,5.000000000000003
Alaska,2017,FALSE,12,2017-03-25,80,92,12,13.043478260869565
Alaska,2017,FALSE,13,2017-04-01,83.6,89,5.400000000000006,6.067415730337085
Alaska,2017,FALSE,14,2017-04-08,81.6,78,-3.5999999999999943,-4.615384615384608
Alaska,2017,FALSE,15,2017-04-15,85.2,88,2.799999999999997,3.1818181818181785
Alaska,2017,FALSE,16,2017-04-22,77.4,58,-19.400000000000006,-33.448275862068975
Alaska,2017,FALSE,17,2017-04-29,79.6,80,0.4000000000000057,0.5000000000000071
Alaska,2017,FALSE,18,2017-05-06,82,73,-9,-12.32876712328767
Alaska,2017,FALSE,19,2017-05-13,88,76,-12,-15.789473684210526
Alaska,2017,FALSE,20,2017-05-20,81.8,68,-13.799999999999997,-20.29411764705882
Alaska,2017,FALSE,21,2017-05-27,74.2,76,1.7999999999999972,2.368421052631575
Alaska,2017,FALSE,22,2017-06-03,80,77,-3,-3.896103896103896
Alaska,2017,FALSE,23,2017-06-10,83.6,84,0.4000000000000057,0.476190476190483
Alaska,2017,FALSE,24,2017-06-17,80.6,88,7.400000000000006,8.409090909090915
Alaska,2017,FALSE,25,2017-06-24,83.4,80,-3.4000000000000057,-4.250000000000007
Alaska,2017,FALSE,26,2017-07-01,78.8,78,-0.7999999999999972,-1.025641025641022
Alaska,2017,FALSE,27,2017-07-08,82.6,82,-0.5999999999999943,-0.7317073170731638
Alaska,2017,FALSE,28,2017-07-15,87.8,70,-17.799999999999997,-25.428571428571423
Alaska,2017,FALSE,29,2017-07-22,81,81,0,0
Alaska,2017,FALSE,30,2017-07-29,73.4,77,3.5999999999999943,4.675324675324668
Alaska,2017,FALSE,31,2017-08-05,74.8,64,-10.799999999999997,-16.874999999999996
Alaska,2017,FALSE,32,2017-08-12,74.6,68,-6.599999999999994,-9.705882352941169
Alaska,2017,FALSE,33,2017-08-19,81.6,88,6.400000000000006,7.27272727272728
Alaska,2017,FALSE,34,2017-08-26,83.8,87,3.200000000000003,3.6781609195402334
Alaska,2017,FALSE,35,2017-09-02,80.8,77,-3.799999999999997,-4.935064935064931
Alaska,2017,FALSE,36,2017-09-09,85.6,86,0.4000000000000057,0.46511627906977404
Alaska,2017,FALSE,37,2017-09-16,81.4,82,0.5999999999999943,0.7317073170731638
Alaska,2017,FALSE,38,2017-09-23,80,89,9,10.112359550561797
Alaska,2017,FALSE,39,2017-09-30,86.4,115,28.599999999999994,24.869565217391298
Alaska,2017,FALSE,40,2017-10-07,88.6,81,-7.599999999999994,-9.38271604938271
Alaska,2017,FALSE,41,2017-10-14,87,79,-8,-10.126582278481013
Alaska,2017,FALSE,42,2017-10-21,86.4,85,-1.4000000000000057,-1.6470588235294186
Alaska,2017,FALSE,43,2017-10-28,81.6,101,19.400000000000006,19.207920792079214
Alaska,2017,FALSE,44,2017-11-04,74,76,2,2.631578947368421
Alaska,2017,FALSE,45,2017-11-11,86.2,89,2.799999999999997,3.1460674157303337
Alaska,2017,FALSE,46,2017-11-18,83.2,85,1.7999999999999972,2.1176470588235263
Alaska,2017,FALSE,47,2017-11-25,84,75,-9,-12
Alaska,2017,FALSE,48,2017-12-02,90.2,94,3.799999999999997,4.042553191489358
Alaska,2017,FALSE,49,2017-12-09,84.8,76,-8.799999999999997,-11.578947368421048
Alaska,2017,FALSE,50,2017-12-16,91.2,96,4.799999999999997,4.9999999999999964
Alaska,2017,FALSE,51,2017-12-23,89.4,90,0.5999999999999943,0.6666666666666604
Alaska,2017,FALSE,52,2017-12-30,86.8,86,-0.7999999999999972,-0.9302325581395315
Alaska,2018,FALSE,1,2018-01-06,85,72,-13,-18.055555555555554
Alaska,2018,FALSE,2,2018-01-13,86.6,100,13.400000000000006,13.400000000000006
Alaska,2018,FALSE,3,2018-01-20,89.2,94,4.799999999999997,5.106382978723401
Alaska,2018,FALSE,4,2018-01-27,85.8,79,-6.799999999999997,-8.607594936708857
Alaska,2018,FALSE,5,2018-02-03,86,82,-4,-4.878048780487805
Alaska,2018,FALSE,6,2018-02-10,79.2,65,-14.200000000000003,-21.84615384615385
Alaska,2018,FALSE,7,2018-02-17,82.2,83,0.7999999999999972,0.9638554216867437
Alaska,2018,FALSE,8,2018-02-24,77.8,94,16.200000000000003,17.234042553191493
Alaska,2018,FALSE,9,2018-03-03,81.6,90,8.400000000000006,9.33333333333334
Alaska,2018,FALSE,10,2018-03-10,84.2,90,5.799999999999997,6.444444444444441
Alaska,2018,FALSE,11,2018-03-17,79.8,68,-11.799999999999997,-17.352941176470583
Alaska,2018,FALSE,12,2018-03-24,80,76,-4,-5.263157894736842
Alaska,2018,FALSE,13,2018-03-31,83.6,78,-5.599999999999994,-7.179487179487172
Alaska,2018,FALSE,14,2018-04-07,81.6,92,10.400000000000006,11.304347826086962
Alaska,2018,FALSE,15,2018-04-14,85.2,90,4.799999999999997,5.33333333333333
Alaska,2018,FALSE,16,2018-04-21,77.4,98,20.599999999999994,21.0204081632653
Alaska,2018,FALSE,17,2018-04-28,79.6,77,-2.5999999999999943,-3.3766233766233693
Alaska,2018,FALSE,18,2018-05-05,82,93,11,11.827956989247312
Alaska,2018,FALSE,19,2018-05-12,88,71,-17,-23.943661971830984
Alaska,2018,FALSE,20,2018-05-19,81.8,70,-11.799999999999997,-16.857142857142854
Alaska,2018,FALSE,21,2018-05-26,74.2,72,-2.200000000000003,-3.05555555555556
Alaska,2018,FALSE,22,2018-06-02,80,63,-17,-26.984126984126984
Alaska,2018,FALSE,23,2018-06-09,83.6,78,-5.599999999999994,-7.179487179487172
Alaska,2018,FALSE,24,2018-06-16,80.6,82,1.4000000000000057,1.7073170731707388
Alaska,2018,FALSE,25,2018-06-23,83.4,78,-5.400000000000006,-6.9230769230769305
Alaska,2018,FALSE,26,2018-06-30,78.8,66,-12.799999999999997,-19.393939393939387
Alaska,2018,FALSE,27,2018-07-07,82.6,88,5.400000000000006,6.136363636363643
Alaska,2018,FALSE,28,2018-07-14,87.8,103,15.200000000000003,14.75728155339806
Alaska,2018,FALSE,29,2018-07-21,81,71,-10,-14.084507042253522
Alaska,2018,FALSE,30,2018-07-28,73.4,76,2.5999999999999943,3.42105263157894
Alaska,2018,FALSE,31,2018-08-04,74.8,83,8.200000000000003,9.87951807228916
Alaska,2018,FALSE,32,2018-08-11,74.6,82,7.400000000000006,9.024390243902445
Alaska,2018,FALSE,33,2018-08-18,81.6,87,5.400000000000006,6.206896551724145
Alaska,2018,FALSE,34,2018-08-25,83.8,92,8.200000000000003,8.913043478260873
Alaska,2018,FALSE,35,2018-09-01,80.8,80,-0.7999999999999972,-0.9999999999999963
Alaska,2018,FALSE,36,2018-09-08,85.6,86,0.4000000000000057,0.46511627906977404
Alaska,2018,FALSE,37,2018-09-15,81.4,65,-16.400000000000006,-25.23076923076924
Alaska,2018,FALSE,38,2018-09-22,80,83,3,3.614457831325301
Alaska,2018,FALSE,39,2018-09-29,86.4,81,-5.400000000000006,-6.666666666666673
Alaska,2018,FALSE,40,2018-10-06,88.6,89,0.4000000000000057,0.4494382022471974
Alaska,2018,FALSE,41,2018-10-13,87,82,-5,-6.097560975609756
Alaska,2018,FALSE,42,2018-10-20,86.4,79,-7.400000000000006,-9.367088607594944
Alaska,2018,FALSE,43,2018-10-27,81.6,89,7.400000000000006,8.31460674157304
Alaska,2018,FALSE,44,2018-11-03,74,67,-7,-10.44776119402985
Alaska,2018,FALSE,45,2018-11-10,86.2,92,5.799999999999997,6.304347826086953
Alaska,2018,FALSE,46,2018-11-17,83.2,82,-1.2000000000000028,-1.4634146341463448
Alaska,2018,FALSE,47,2018-11-24,84,94,10,10.638297872340425
Alaska,2018,FALSE,48,2018-12-01,90.2,89,-1.2000000000000028,-1.348314606741576
Alaska,2018,FALSE,49,2018-12-08,84.8,75,-9.799999999999997,-13.066666666666663
Alaska,2018,FALSE,50,2018-12-15,91.2,110,18.799999999999997,17.090909090909086
Alaska,2018,FALSE,51,2018-12-22,89.4,95,5.599999999999994,5.8947368421052575
Alaska,2018,FALSE,52,2018-12-29,86.8,68,-18.799999999999997,-27.64705882352941
Alaska,2019,FALSE,1,2019-01-05,85,93,8,8.60215053763441
Alaska,2019,FALSE,2,2019-01-12,86.6,87,0.4000000000000057,0.4597701149425352
Alaska,2019,FALSE,3,2019-01-19,89.2,94,4.799999999999997,5.106382978723401
Alaska,2019,FALSE,4,2019-01-26,85.8,88,2.200000000000003,2.500000000000003
Alaska,2019,FALSE,5,2019-02-02,86,99,13,13.131313131313133
Alaska,2019,FALSE,6,2019-02-09,79.2,96,16.799999999999997,17.499999999999996
Alaska,2019,FALSE,7,2019-02-16,82.2,99,16.799999999999997,16.96969696969697
Alaska,2019,FALSE,8,2019-02-23,77.8,76,-1.7999999999999972,-2.368421052631575
Alaska,2019,FALSE,9,2019-03-02,81.6,94,12.400000000000006,13.191489361702132
Alaska,2019,FALSE,10,2019-03-09,84.2,94,9.799999999999997,10.425531914893615
Alaska,2019,FALSE,11,2019-03-16,79.8,100,20.200000000000003,20.200000000000003
Alaska,2019,FALSE,12,2019-03-23,80,71,-9,-12.676056338028168
Alaska,2019,FALSE,13,2019-03-30,83.6,90,6.400000000000006,7.111111111111118
Alaska,2019,FALSE,14,2019-04-06,81.6,90,8.400000000000006,9.33333333333334
Alaska,2019,FALSE,15,2019-04-13,85.2,81,-4.200000000000003,-5.185185185185189
Alaska,2019,FALSE,16,2019-04-20,77.4,78,0.5999999999999943,0.769230769230762
Alaska,2019,FALSE,17,2019-04-27,79.6,79,-0.5999999999999943,-0.7594936708860687
Alaska,2019,FALSE,18,2019-05-04,82,99,17,17.17171717171717
Alaska,2019,FALSE,19,2019-05-11,88,86,-2,-2.3255813953488373
Alaska,2019,FALSE,20,2019-05-18,81.8,89,7.200000000000003,8.089887640449442
Alaska,2019,FALSE,21,2019-05-25,74.2,82,7.799999999999997,9.512195121951216
Alaska,2019,FALSE,22,2019-06-01,80,77,-3,-3.896103896103896
Alaska,2019,FALSE,23,2019-06-08,83.6,93,9.400000000000006,10.107526881720435
Alaska,2019,FALSE,24,2019-06-15,80.6,74,-6.599999999999994,-8.91891891891891
Alaska,2019,FALSE,25,2019-06-22,83.4,96,12.599999999999994,13.124999999999995
Alaska,2019,FALSE,26,2019-06-29,78.8,87,8.200000000000003,9.425287356321842
Alaska,2019,FALSE,27,2019-07-06,82.6,78,-4.599999999999994,-5.897435897435891
Alaska,2019,FALSE,28,2019-07-13,87.8,89,1.2000000000000028,1.348314606741576
Alaska,2019,FALSE,29,2019-07-20,81,74,-7,-9.45945945945946
Alaska,2019,FALSE,30,2019-07-27,73.4,58,-15.400000000000006,-26.551724137931043
Alaska,2019,FALSE,31,2019-08-03,74.8,69,-5.799999999999997,-8.40579710144927
Alaska,2019,FALSE,32,2019-08-10,74.6,86,11.400000000000006,13.25581395348838
Alaska,2019,FALSE,33,2019-08-17,81.6,94,12.400000000000006,13.191489361702132
Alaska,2019,FALSE,34,2019-08-24,83.8,72,-11.799999999999997,-16.388888888888886
Alaska,2019,FALSE,35,2019-08-31,80.8,82,1.2000000000000028,1.4634146341463448
Alaska,2019,FALSE,36,2019-09-07,85.6,71,-14.599999999999994,-20.563380281690133
Alaska,2019,FALSE,37,2019-09-14,81.4,91,9.599999999999994,10.549450549450544
Alaska,2019,FALSE,38,2019-09-21,80,94,14,14.893617021276595
Alaska,2019,FALSE,39,2019-09-28,86.4,82,-4.400000000000006,-5.365853658536592
Alaska,2019,FALSE,40,2019-10-05,88.6,93,4.400000000000006,4.731182795698931
Alaska,2019,FALSE,41,2019-10-12,87,91,4,4.395604395604396
Alaska,2019,FALSE,42,2019-10-19,86.4,94,7.599999999999994,8.085106382978717
Alaska,2019,FALSE,43,2019-10-26,81.6,67,-14.599999999999994,-21.791044776119396
Alaska,2019,FALSE,44,2019-11-02,74,81,7,8.641975308641975
Alaska,2019,FALSE,45,2019-11-09,86.2,89,2.799999999999997,3.1460674157303337
Alaska,2019,FALSE,46,2019-11-16,83.2,90,6.799999999999997,7.555555555555553
Alaska,2019,FALSE,47,2019-11-23,84,92,8,8.695652173913043
Alaska,2019,FALSE,48,2019-11-30,90.2,103,12.799999999999997,12.427184466019414
Alaska,2019,FALSE,49,2019-12-07,84.8,93,8.200000000000003,8.817204301075272
Alaska,2019,FALSE,50,2019-12-14,91.2,94,2.799999999999997,2.9787234042553163
Alaska,2019,FALSE,51,2019-12-21,89.4,84,-5.400000000000006,-6.428571428571435
Alaska,2019,FALSE,52,2019-12-28,86.8,100,13.200000000000003,13.200000000000003
Alaska,2020,TRUE,1,2020-01-04,85,89,4,4.49438202247191
Alaska,2020,TRUE,2,2020-01-11,86.6,105,18.400000000000006,17.52380952380953
Alaska,2020,TRUE,3,2020-01-18,89.2,99,9.799999999999997,9.898989898989896
Alaska,2020,TRUE,4,2020-01-25,85.8,97,11.200000000000003,11.546391752577323
Alaska,2020,TRUE,5,2020-02-01,86,85,-1,-1.1764705882352942
Alaska,2020,TRUE,6,2020-02-08,79.2,92,12.799999999999997,13.913043478260867
Alaska,2020,TRUE,7,2020-02-15,82.2,89,6.799999999999997,7.6404494382022445
Alaska,2020,TRUE,8,2020-02-22,77.8,83,5.200000000000003,6.265060240963859
Alaska,2020,TRUE,9,2020-02-29,81.6,84,2.4000000000000057,2.857142857142864
Alaska,2020,TRUE,10,2020-03-07,84.2,79,-5.200000000000003,-6.582278481012661
Alaska,2020,TRUE,11,2020-03-14,79.8,92,12.200000000000003,13.260869565217396
Alaska,2020,TRUE,12,2020-03-21,80,69,-11,-15.942028985507244
